Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
703,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,17,9,851,9.5
704,Alexander Djiku,gh GHA,DFMF,Strasbourg,fr Ligue 1,24,1994,25,23,2064,22.9
705,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,34,32,2783,30.9
706,Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,2,0,29,0.3
707,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35,35,3150,35
708,Matt Doherty,ie IRL,MFDF,Wolves,eng Premier League,27,1992,36,32,2839,31.5
709,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,23,22,1888,21
710,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,6,1,148,1.6
711,Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,15,14,1324,14.7
712,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,16,7,699,7.8
713,Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,20,20,1760,19.6
714,Ji Dong-won,kr KOR,FWMF,Mainz 05,de Bundesliga,28,1991,4,1,102,1.1
715,Anastasios Donis,gr GRE,FW,Reims,fr Ligue 1,22,1996,15,6,609,6.8
716,Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,31,20,1684,18.7
717,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,36,36,3201,35.6
718,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,24,23,2087,23.2
719,Mathieu Dossevi,tg TOG,MFFW,Toulouse,fr Ligue 1,31,1988,26,20,1751,19.5
720,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,24,16,1475,16.4
721,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,26,1993,37,36,3156,35.1
722,Mamadou Doucouré,fr FRA,MF,M'Gladbach,de Bundesliga,21,1998,2,0,2,0
723,Moussa Doumbia,ml MLI,FWMF,Reims,fr Ligue 1,24,1994,26,22,1718,19.1
724,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5,5,450,5
725,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1,1,90,1
726,Thomas Doyle,eng ENG,MF,Manchester City,eng Premier League,17,2001,1,0,16,0.2
727,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,18,16,1455,16.2
728,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,15,10,1029,11.4
729,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31,31,2790,31
730,Julian Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,11,7,686,7.6
731,Dominick Drexler,de GER,MFFW,Köln,de Bundesliga,29,1990,27,18,1587,17.6
732,Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,4,4,259,2.9
733,Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,1,1,58,0.6
734,Josip Drmić,ch SUI,FW,Norwich City,eng Premier League,26,1992,21,5,647,7.2
735,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,36,34,3087,34.3
736,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,6,4,405,4.5
737,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,8,5,485,5.4
738,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,31,30,2663,29.6
739,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,1,0,3,0
740,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,16,15,1346,15
741,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38,38,3420,38
742,Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,10,9,724,8
743,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,24,1994,7,6,447,5
744,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,19,12,1238,13.8
745,Haris Duljević,ba BIH,FWMF,Nîmes,fr Ligue 1,25,1993,14,5,520,5.8
746,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,16,14,1228,13.6
747,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,13,10,887,9.9
748,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,13,10,843,9.4
749,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,36,36,3230,35.9
750,Erik Durm,de GER,DFFW,Eint Frankfurt,de Bundesliga,27,1992,9,6,511,5.7
751,Riza Durmisi,dk DEN,DFMF,Nice,fr Ligue 1,25,1994,4,2,160,1.8
752,Hugo Duro,es ESP,FWMF,Getafe,es La Liga,19,1999,12,4,378,4.2
753,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,14,13,1178,13.1
754,Paulo Dybala,ar ARG,FWMF,Juventus,it Serie A,25,1993,33,25,2155,23.9
755,Edin Džeko,ba BIH,FW,Roma,it Serie A,33,1986,35,31,2854,31.7
756,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,33,1986,14,8,698,7.8
757,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28,28,2520,28
758,Simone Edera,it ITA,MFFW,Torino,it Serie A,22,1997,13,4,398,4.4
759,Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,35,35,3071,34.1
760,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,36,36,3187,35.4
761,Johannes Eggestein,de GER,MFFW,Werder Bremen,de Bundesliga,21,1998,14,4,510,5.7
762,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,22,1996,32,32,2855,31.7
763,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,31,29,2329,25.9
764,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,32,27,2385,26.5
765,Harvey Elliott,eng ENG,DF,Liverpool,eng Premier League,16,2003,2,0,8,0.1
766,Elif Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,26,12,1134,12.6
767,Ilay Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,1,0,1,0
768,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,18,11,1031,11.5
769,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,22,17,1510,16.8
770,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,32,30,2618,29.1
771,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,25,1993,25,24,2121,23.6
772,Adri Embarba,es ESP,MFFW,Espanyol,es La Liga,27,1992,18,17,1371,15.2
773,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,22,1997,28,17,1550,17.2
774,Emerson,br BRA,DF,Betis,es La Liga,20,1999,33,32,2839,31.5
775,Renaud Emond,be BEL,FW,Nantes,fr Ligue 1,27,1991,6,3,292,3.2
776,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,13,8,855,9.5
777,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,18,15,1385,15.4
778,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,18,7,796,8.8
779,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,17,15,1447,16.1
780,Sergi Enrich,es ESP,FW,Eibar,es La Liga,29,1990,30,21,1865,20.7
781,Javier Eraso,es ESP,MF,Leganés,es La Liga,29,1990,20,11,815,9.1
782,Christian Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,27,1992,20,10,1097,12.2
783,Christian Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,17,8,703,7.8
784,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,23,18,1674,18.6
785,Aarón Escandell,es ESP,GK,Granada,es La Liga,23,1995,3,3,270,3
786,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,11,8,773,8.6
787,Bernardo Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,26,26,2259,25.1
788,Sebastiano Esposito,it ITA,FW,Inter,it Serie A,17,2002,7,2,199,2.2
789,Vicente Esquerdo,es ESP,MFFW,Valencia,es La Liga,20,1999,3,0,15,0.2
790,Alexander Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,29,1990,7,1,213,2.4
791,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,36,32,2979,33.1
792,Oghenekaro Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,10,6,572,6.4
793,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,11,3,394,4.4
794,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,17,16,1446,16.1
795,Antony Evans,eng ENG,MFDF,Paderborn 07,de Bundesliga,20,1998,6,2,156,1.7
796,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,38,38,3383,37.6
797,Edu Expósito,es ESP,MF,Eibar,es La Liga,22,1996,35,24,2316,25.7
798,Valentin Eysseric,fr FRA,MFFW,Hellas Verona,it Serie A,27,1992,6,3,353,3.9
799,Valentin Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,27,1992,3,0,42,0.5
800,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,34,1985,25,25,2117,23.5
801,Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,28,22,2079,23.1
802,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,10,10,834,9.3
803,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,18,12,930,10.3
804,Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1,1,90,1
805,Ralf Fährmann,de GER,GK,Norwich City,eng Premier League,30,1988,1,1,21,0.2
806,Fayçal Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,10,5,403,4.5
807,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,1,0,2,0
808,Filippo Falco,it ITA,FWMF,Lecce,it Serie A,27,1992,30,24,2014,22.4
809,Eliseo Falcon,es ESP,DF,Levante,es La Liga,22,1997,1,1,73,0.8
810,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2,2,180,2
811,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1,1,90,1
812,Iago Falque,es ESP,FWMF,Torino,it Serie A,29,1990,4,1,102,1.1
813,Iago Falque,es ESP,MF,Genoa,it Serie A,29,1990,10,6,519,5.8
814,Akin Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,1,0,1,0
815,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,7,0,143,1.6
816,Paolo Faragò,it ITA,DFMF,Cagliari,it Serie A,26,1993,21,14,1343,14.9
817,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,36,36,3228,35.9
818,Mohamed Fares,dz ALG,DFMF,SPAL,it Serie A,23,1996,8,5,421,4.7
819,Diego Farias,br BRA,MFFW,Lecce,it Serie A,29,1990,18,7,824,9.2
820,Ansu Fati,es ESP,FW,Barcelona,es La Liga,16,2002,24,11,1027,11.4
821,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,22,1980,22
822,Andrea Favilli,it ITA,FW,Genoa,it Serie A,22,1997,20,7,658,7.3
823,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,16,14,1213,13.5
824,Aleix Febas,es ESP,MFFW,Mallorca,es La Liga,23,1996,29,22,1690,18.8
825,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,30,1989,17,16,1431,15.9
826,Ljubomir Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,13,11,786,8.7
827,Nabil Fekir,fr FRA,MFFW,Betis,es La Liga,26,1993,32,31,2638,29.3
828,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,25,23,2102,23.4
829,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,26,24,2024,22.5
830,Lucas Felippe,br BRA,MFDF,Hellas Verona,it Serie A,19,2000,2,0,28,0.3
831,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,19,1999,27,21,1745,19.4
832,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,26,21,1966,21.8
833,Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,28,26,2237,24.9
834,Zinedine Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,26,1993,26,25,2246,25
835,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,14,14,1186,13.2
836,Edimilson Fernandes,ch SUI,MFDF,Mainz 05,de Bundesliga,23,1996,24,18,1484,16.5
837,Gedson Fernandes,pt POR,MFDF,Tottenham,eng Premier League,20,1999,7,0,68,0.8
838,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,32,1986,11,10,775,8.6
839,Matheus Fernandes,br BRA,MFFW,Valladolid,es La Liga,21,1998,3,2,166,1.8
840,Aitor Fernández,es ESP,GK,Levante,es La Liga,28,1991,36,36,3240,36
841,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,32,1986,4,4,360,4
842,Carlos Fernández,es ESP,FWMF,Granada,es La Liga,23,1996,34,21,2201,24.5
843,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,32,29,2620,29.1
844,Gabriel Fernández,uy URU,FWMF,Celta Vigo,es La Liga,25,1994,20,5,561,6.2
845,Joaquín Fernández,es ESP,MFDF,Valladolid,es La Liga,23,1996,20,19,1659,18.4
846,Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,30,26,2397,26.6
847,Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,34,30,2659,29.5
848,Juan Ferney Otero,co COL,FWMF,Amiens,fr Ligue 1,24,1995,18,14,1202,13.4
849,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,12,11,1005,11.2
850,Facundo Ferreyra,ar ARG,FWMF,Espanyol,es La Liga,28,1991,16,5,574,6.4
851,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,16,13,1150,12.8
852,Oliver Fink,de GER,MFFW,Düsseldorf,de Bundesliga,37,1982,14,8,675,7.5
853,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,21,10,966,10.7
854,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,38,34,2988,33.2
855,Junior Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,17,11,1014,11.3
856,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,27,1991,30,28,2516,28
857,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10,10,900,10
858,Sergio Floccari,it ITA,FW,SPAL,it Serie A,37,1981,24,9,942,10.5
859,Alessandro Florenzi,it ITA,DFFW,Roma,it Serie A,28,1991,14,12,997,11.1
860,Alessandro Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,12,9,752,8.4
861,Phil Foden,eng ENG,FWMF,Manchester City,eng Premier League,19,2000,23,9,901,10
862,Mamadou Fofana,ml MLI,DFMF,Metz,fr Ligue 1,21,1998,20,18,1587,17.6
863,Seko Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,32,24,2249,25
864,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,14,13,1215,13.5
865,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,13,12,1008,11.2
866,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,7,7,610,6.8
867,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27,27,2430,27
868,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,20,15,1373,15.3
869,José Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,25,25,2205,24.5
870,Pablo Fornals,es ESP,MFFW,West Ham,eng Premier League,23,1996,36,24,2172,24.1
871,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,27,1991,22,14,1141,12.7
872,Hernâni Fortes,pt POR,MFFW,Levante,es La Liga,27,1991,20,5,654,7.3
873,Ben Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38,38,3420,38
874,Lyle Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,2,1,62,0.7
875,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,3,2,136,1.5
876,Dimitri Foulquier,fr FRA,DFMF,Watford,eng Premier League,26,1993,3,1,59,0.7
877,Dimitri Foulquier,fr FRA,DFMF,Granada,es La Liga,26,1993,17,12,1119,12.4
878,Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,4,1,68,0.8
879,Gianluca Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1,1,90,1
880,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,18,12,1175,13.1
881,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,15,10,969,10.8
882,Mike Frantz,de GER,MF,Freiburg,de Bundesliga,32,1986,18,3,350,3.9
883,Ryan Fraser,sct SCO,MFFW,Bournemouth,eng Premier League,25,1994,28,21,2067,23
884,Fred,br BRA,MF,Manchester Utd,eng Premier League,26,1993,29,23,2163,24
885,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,26,1992,27,25,2237,24.9
886,Kieron Freeman,wls WAL,FW,Sheffield Utd,eng Premier League,27,1992,2,0,7,0.1
887,Luke Freeman,eng ENG,MF,Sheffield Utd,eng Premier League,27,1992,11,3,366,4.1
888,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,27,1992,31,28,2337,26
889,Marco Friedl,at AUT,DFMF,Werder Bremen,de Bundesliga,21,1998,27,24,2183,24.3
890,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31,31,2789,31
891,Samúel Friðjónsson,is ISL,MF,Paderborn 07,de Bundesliga,23,1996,5,2,192,2.1
892,Jorge de Frutos,es ESP,MFDF,Valladolid,es La Liga,22,1997,3,0,59,0.7
893,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,11,8,772,8.6
894,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,22,1996,20,19,1579,17.5
895,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,26,1993,8,4,403,4.5
896,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,7,5,453,5
897,Daniel Fuzato,br BRA,GK,Roma,it Serie A,22,1997,1,1,90,1
898,Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,1999,9,6,680,7.6
899,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,1991,33,24,2035,22.6
900,Gabriel,br BRA,GK,Lecce,it Serie A,26,1992,34,34,2997,33.3
901,Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,8,8,656,7.3
902,Mijat Gaćinović,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,24,1995,23,11,1048,11.6
903,Luca Gagliano,it ITA,FW,Cagliari,it Serie A,19,2000,2,1,52,0.6
904,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,25,1994,24,21,1797,20
905,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,32,31,2604,28.9
906,Nicolás Gaitán,ar ARG,MFFW,Lille,fr Ligue 1,31,1988,4,0,54,0.6
907,Marvin Gakpa,fr FRA,MFFW,Metz,fr Ligue 1,25,1993,13,4,468,5.2
908,Enric Gallego,es ESP,FW,Osasuna,es La Liga,32,1986,14,9,880,9.8
909,Enric Gallego,es ESP,FW,Getafe,es La Liga,32,1986,5,2,164,1.8
910,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,32,1987,29,17,1581,17.6
911,Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,1991,23,18,1768,19.6
912,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,29,1989,20,19,1653,18.4
913,Ignatius Ganago,cm CMR,FWMF,Nice,fr Ligue 1,20,1999,26,12,1239,13.8
914,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,32,1986,17,17,1437,16
915,Dani García,es ESP,MF,Athletic Club,es La Liga,29,1990,36,33,3029,33.7
916,David García,es ESP,DF,Osasuna,es La Liga,25,1994,32,31,2793,31
917,Eric García,es ESP,DF,Manchester City,eng Premier League,18,2001,13,8,793,8.8
918,Javi García,es ESP,MF,Betis,es La Liga,32,1987,8,4,377,4.2
919,Manu García,es ESP,MF,Alavés,es La Liga,33,1986,30,22,1967,21.9
920,Raúl García,es ESP,DFMF,Valladolid,es La Liga,30,1989,12,12,1012,11.2
921,Raúl García,es ESP,MFFW,Athletic Club,es La Liga,33,1986,35,33,2869,31.9
922,Raúl García,es ESP,DF,Getafe,es La Liga,30,1989,4,3,243,2.7
923,Rubén García,es ESP,MFFW,Osasuna,es La Liga,26,1993,30,25,2188,24.3
924,Unai García,es ESP,DF,Osasuna,es La Liga,27,1992,8,6,536,6
925,Víctor García,es ESP,FWMF,Valladolid,es La Liga,22,1997,2,1,88,1
926,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,18,2001,1,0,9,0.1
927,Manuel Garrido,es ESP,FW,Leganés,es La Liga,18,2000,4,2,115,1.3
928,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,28,1990,25,22,1962,21.8
929,Daniele Gastaldello,it ITA,DF,Brescia,it Serie A,36,1983,8,4,389,4.3
930,Dwight Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,28,1990,20,10,850,9.4
931,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,27,1992,18,17,1613,17.9
932,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,23,1995,2,1,136,1.5
933,Yann Gboho,fr FRA,FW,Rennes,fr Ligue 1,18,2001,8,2,226,2.5
934,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,28,1990,38,38,3420,38
935,Theodor Gebre Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,32,1986,28,28,2427,27
936,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,21,1998,21,13,1136,12.6
937,Jérémy Gélin,fr FRA,DFMF,Rennes,fr Ligue 1,22,1997,14,10,924,10.3
938,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,33,1985,31,29,2443,27.1
939,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,25,1994,18,7,828,9.2
940,Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,29,1990,25,14,1350,15
941,Gervinho,ci CIV,FW,Parma,it Serie A,32,1987,31,27,2270,25.2
942,Anwar El Ghazi,nl NED,FWMF,Aston Villa,eng Premier League,24,1995,34,26,2051,22.8
943,Rachid Ghezzal,dz ALG,MFFW,Fiorentina,it Serie A,27,1992,19,9,828,9.2
944,Andrea Ghezzi,it ITA,FWMF,Brescia,it Serie A,18,2001,5,0,37,0.4
945,Paolo Ghiglione,it ITA,DFFW,Genoa,it Serie A,22,1997,25,20,1717,19.1
946,Andrea Ghion,it ITA,FWMF,Sassuolo,it Serie A,19,2000,3,0,48,0.5
947,Saman Ghoddos,ir IRN,FW,Amiens,fr Ligue 1,25,1993,5,2,231,2.6
948,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,28,1991,9,3,376,4.2
949,Morgan Gibbs-White,eng ENG,MFFW,Wolves,eng Premier League,19,2000,7,1,129,1.4
950,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,27,1991,25,22,2057,22.9
951,Rafał Gikiewicz,pl POL,GK,Union Berlin,de Bundesliga,31,1987,33,33,2970,33
952,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,18,2001,6,2,194,2.2
953,Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,28,1991,18,9,768,8.5
954,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,25,1994,31,31,2780,30.9
955,Andrei Girotto,br BRA,DF,Nantes,fr Ligue 1,27,1992,25,25,2177,24.2
956,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,32,1986,18,12,993,11
957,Klaus Gjasula,al ALB,MF,Paderborn 07,de Bundesliga,29,1989,29,28,2280,25.3
958,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,31,1988,23,23,2070,23
959,Serge Gnabry,de GER,FWMF,Bayern Munich,de Bundesliga,24,1995,31,26,2193,24.4
960,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,22,1997,19,14,1278,14.2
961,Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,25,1993,17,14,1133,12.6
962,Ben Godfrey,eng ENG,DF,Norwich City,eng Premier League,21,1998,30,30,2644,29.4
963,Diego Godín,uy URU,DF,Inter,it Serie A,33,1986,23,18,1628,18.1
964,Akaki Gogia,de GER,MFFW,Union Berlin,de Bundesliga,27,1992,3,1,121,1.3
965,Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,31,1988,2,2,180,2
966,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,25,1993,13,8,784,8.7
967,Benjamin Goller,de GER,FWMF,Werder Bremen,de Bundesliga,20,1999,10,2,288,3.2
968,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,24,1995,33,33,2884,32
969,Aleksandr Golovin,ru RUS,MF,Monaco,fr Ligue 1,23,1996,25,24,2061,22.9
970,André Gomes,pt POR,MF,Everton,eng Premier League,26,1993,19,17,1458,16.2
971,Angel Gomes,eng ENG,MF,Manchester Utd,eng Premier League,18,2000,2,0,21,0.2
972,Ibai Gómez,es ESP,FW,Athletic Club,es La Liga,29,1989,17,6,695,7.7
973,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,22,1997,28,22,2004,22.3
974,Maxi Gómez,uy URU,FW,Valencia,es La Liga,22,1996,33,25,2143,23.8
975,Moi Gómez,es ESP,FWMF,Villarreal,es La Liga,25,1994,37,26,2319,25.8
976,Papu Gómez,ar ARG,MFFW,Atalanta,it Serie A,31,1988,36,34,2842,31.6
977,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,27,1992,13,8,717,8
978,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,25,1993,19,19,1619,18
979,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,30,1989,19,17,1506,16.7
980,Mathieu Goncalves,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,4,3,314,3.5
981,Jérôme Gondorf,de GER,MF,Freiburg,de Bundesliga,31,1988,2,2,120,1.3
982,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,29,1990,20,19,1628,18.1
983,Bruno González,es ESP,DF,Getafe,es La Liga,29,1990,2,2,180,2
984,Bruno González,es ESP,DF,Levante,es La Liga,29,1990,6,5,456,5.1
985,Édgar González,es ESP,MF,Betis,es La Liga,22,1997,10,9,681,7.6
986,Gonzalo,es ESP,DF,Levante,es La Liga,22,1997,1,0,13,0.1
987,Anthony Gordon,eng ENG,MFFW,Everton,eng Premier League,18,2001,11,4,440,4.9
988,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,24,1995,24,17,1512,16.8
989,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,22,1996,14,8,714,7.9
990,Robin Gosens,de GER,DF,Atalanta,it Serie A,25,1994,34,31,2617,29.1
991,Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,29,1990,24,14,1264,14
992,Mario Götze,de GER,FW,Dortmund,de Bundesliga,27,1992,15,5,521,5.8
