Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2289,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3,68,56,12,3,0,0,0,0,0,0,0,0,63,0,0
2290,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11,411,325,86,30,0,1,0,0,0,0,0,0,329,0,0
2291,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,22,1997,11.9,563,453,107,7,0,0,26,100,0,0,0,0,417,3,21
2292,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,10.5,380,261,114,19,0,0,0,0,0,0,0,0,287,5,0
2293,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,5.2,186,180,4,0,0,0,6,4,0,0,0,0,143,2,8
2294,Roli Pereira de Sa,fr FRA,FWMF,Nantes,fr Ligue 1,23,1996,0.6,47,46,1,1,0,1,0,0,0,0,0,0,43,0,1
2295,Idriss Saadi,dz ALG,MFFW,Strasbourg,fr Ligue 1,28,1992,1.4,26,24,2,0,0,0,4,0,0,0,0,0,17,0,1
2296,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,32.3,1957,1599,356,19,1,1,50,337,0,0,0,0,1636,2,51
2297,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2298,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,22.5,1344,1257,74,50,1,15,27,23,0,0,0,0,1051,13,27
2299,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,22.4,860,844,15,2,1,2,47,9,4,2,2,0,679,1,19
2300,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,1999,6.9,387,374,11,11,0,8,1,0,0,0,0,0,339,2,3
2301,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,23,1997,17.3,444,430,13,0,4,2,21,5,0,0,0,0,355,1,11
2302,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,19,2001,5,105,102,3,0,0,1,11,3,0,0,0,0,81,0,5
2303,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,1495,1421,67,24,0,18,17,43,0,0,0,0,1199,7,17
2304,Bukayo Saka,eng ENG,FWMF,Arsenal,eng Premier League,18,2001,28.4,1161,1042,114,21,2,4,148,30,63,24,21,5,858,5,39
2305,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,1483,1192,291,11,0,5,30,280,0,0,0,0,1217,0,29
2306,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,8,8,0,0,0,1,0,0,0,0,0,0,8,0,0
2307,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,94,78,16,14,0,1,0,2,0,0,0,0,83,0,0
2308,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,4.2,280,233,47,8,0,1,14,39,0,0,0,0,237,0,1
2309,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,1302,1266,32,3,10,4,29,6,0,0,0,0,1067,4,40
2310,Eddie Salcedo,it ITA,MFFW,Hellas Verona,it Serie A,18,2001,8.4,270,255,14,0,0,0,18,12,1,0,0,0,181,1,15
2311,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20,1471,1432,35,32,0,16,0,3,0,0,0,0,1339,4,4
2312,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15,547,387,160,38,0,2,0,0,0,0,0,0,405,0,0
2313,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,383,357,26,4,0,0,1,22,0,0,0,0,304,0,10
2314,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,23,1997,18.5,485,473,4,1,1,2,46,3,0,0,0,0,336,8,23
2315,Salvi,es ESP,MFFW,Cádiz,es La Liga,29,1991,21.5,594,501,91,14,0,1,141,51,26,6,18,0,323,2,41
2316,Lazar Samardzic,de GER,MF,RB Leipzig,de Bundesliga,18,2002,2.2,62,61,1,1,1,0,0,0,0,0,0,0,45,0,0
2317,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,1376,1348,26,25,2,14,7,1,0,0,0,0,1132,2,26
2318,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24,476,444,32,0,0,1,7,3,0,0,0,0,326,0,22
2319,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,23,1996,27.2,1322,1067,254,10,1,15,92,237,6,2,4,0,1021,1,24
2320,Frédéric Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,34,1986,12.6,496,427,66,31,0,4,78,2,31,19,10,0,375,3,18
2321,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,544,539,4,3,0,7,2,1,0,0,0,0,426,1,5
2322,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,10.9,260,255,5,0,0,4,2,1,0,0,0,0,195,0,6
2323,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,10.4,224,202,20,0,0,4,4,0,0,0,0,0,159,2,5
2324,Oihan Sancet,es ESP,FWMF,Athletic Club,es La Liga,20,2000,11.5,350,336,14,0,0,1,3,1,0,0,0,0,254,0,11
2325,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,994,929,58,26,4,16,46,5,27,9,13,3,818,7,14
2326,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,515,472,37,13,6,7,28,0,15,1,7,0,398,6,6
2327,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,1027,1003,24,23,0,7,0,1,0,0,0,0,868,0,9
2328,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,977,923,52,48,2,10,1,4,0,0,0,0,717,2,4
2329,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,370,351,17,17,0,11,1,0,0,0,0,0,294,2,0
2330,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,543,427,112,3,0,5,28,109,0,0,0,0,394,4,12
2331,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,31,25,6,0,0,0,0,6,0,0,0,0,24,0,1
2332,Juan Sánchez Miño,ar ARG,DFMF,Elche,es La Liga,30,1990,5.5,289,257,32,6,0,1,7,26,0,0,0,0,240,0,5
2333,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27,1106,879,223,46,0,11,0,0,0,0,0,0,812,4,1
2334,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,20,2000,22.9,1460,1314,136,23,6,1,105,41,70,27,30,0,1139,10,31
2335,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,1421,1290,128,24,0,13,60,103,0,0,0,0,1208,3,22
2336,Leroy Sané,de GER,FWMF,Bayern Munich,de Bundesliga,24,1996,20.1,814,770,43,4,1,3,75,6,33,15,13,0,594,1,30
2337,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,689,655,33,33,0,9,1,0,0,0,0,0,556,1,4
2338,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,859,833,17,12,3,6,13,4,0,0,0,0,569,9,17
2339,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2340,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,8,6,2,1,0,0,0,1,0,0,0,0,8,0,0
2341,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,154,146,8,2,0,2,16,0,6,4,0,0,118,0,8
2342,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,9.2,342,322,18,11,0,3,19,1,4,1,3,0,256,2,15
2343,Nicola Sansone,it ITA,FWMF,Bologna,it Serie A,28,1991,13,533,478,52,17,1,2,49,8,23,8,12,0,412,3,14
2344,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3,153,146,7,6,0,3,1,1,0,0,0,0,132,0,3
2345,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,24.5,1043,1021,19,14,1,9,35,2,0,0,0,0,777,3,30
2346,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,0.4,19,18,0,0,0,0,0,0,0,0,0,0,13,1,0
2347,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,6.5,290,242,48,4,0,1,16,44,0,0,0,0,251,0,4
2348,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,24.6,1317,1196,114,42,0,5,18,72,0,0,0,0,1132,7,14
2349,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,1991,0.6,41,40,1,0,0,0,0,1,0,0,0,0,37,0,0
2350,Riccardo Saponara,it ITA,FWMF,Spezia,it Serie A,28,1991,4.3,139,135,2,0,0,4,4,1,1,0,0,0,108,2,4
2351,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,82,74,8,0,0,0,1,0,0,0,0,0,59,0,1
2352,Pablo Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,28,1992,14.7,630,588,38,6,5,2,51,12,18,11,2,0,470,4,17
2353,Josh Sargent,us USA,FWMF,Werder Bremen,de Bundesliga,20,2000,27.8,592,561,25,1,0,0,13,5,0,0,0,0,411,6,19
2354,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,0.8,62,49,13,1,0,0,2,12,0,0,0,0,54,0,1
2355,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,5,382,328,53,7,0,0,12,46,0,0,0,0,330,1,4
2356,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,220,210,10,8,1,10,0,2,0,0,0,0,175,0,0
2357,Marco Sau,it ITA,MFFW,Benevento,it Serie A,32,1987,8.7,268,216,51,18,0,0,40,0,19,5,13,0,182,1,6
2358,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,1256,1072,179,57,3,31,163,9,97,35,48,4,864,5,21
2359,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,1752,1692,56,51,2,11,3,5,0,0,0,0,1487,4,14
2360,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,1991,16.5,729,680,44,22,1,6,3,1,0,0,0,0,616,5,12
2361,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,15,349,332,17,0,1,9,10,0,0,0,0,0,226,0,16
2362,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,13.8,614,555,54,32,0,12,6,22,0,0,0,0,468,5,6
2364,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,1998,3.8,71,62,9,0,0,0,2,0,0,0,0,0,48,0,2
2365,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2366,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,1987,25,1353,1250,91,85,3,11,6,5,0,0,0,0,1091,12,18
2367,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,20.7,428,401,26,0,0,0,0,4,0,0,0,0,296,1,7
2368,Sven Schipplock,de GER,FWMF,Arminia,de Bundesliga,31,1988,8.3,182,174,7,0,0,0,10,2,0,0,0,0,96,1,9
2369,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,29.2,1273,1230,29,22,7,10,9,5,0,0,0,0,961,14,33
2370,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,18.4,826,801,23,23,0,5,1,0,0,0,0,0,665,2,3
2371,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,14.3,820,798,21,21,0,11,9,0,0,0,0,0,657,1,10
2372,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,15.9,436,420,13,4,0,2,30,5,0,0,0,0,304,3,13
2373,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,1986,38,1251,885,363,153,0,6,0,0,0,0,0,0,927,3,0
2374,Jonathan Schmid,fr FRA,MFDF,Freiburg,de Bundesliga,30,1990,26.6,1333,1017,311,20,0,15,92,289,2,0,2,0,995,5,37
2375,Romano Schmid,at AUT,MFFW,Werder Bremen,de Bundesliga,20,2000,13.1,477,460,11,0,1,1,17,5,0,0,0,0,328,6,19
2376,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,4.6,247,195,52,5,0,2,13,47,0,0,0,0,172,0,8
2377,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,1615,1563,48,48,0,21,7,0,0,0,0,0,1426,4,12
2378,Alessandro Schöpf,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,10.5,350,324,26,6,0,1,12,17,3,0,3,0,279,0,14
2379,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,1395,1366,25,17,4,5,9,0,0,0,0,0,1206,4,10
2380,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,467,401,64,9,0,0,18,55,0,0,0,0,375,2,17
2381,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26,923,646,270,49,0,1,0,1,0,0,0,0,729,7,0
2382,Christopher Scott,de GER,MFFW,Bayern Munich,de Bundesliga,18,2002,0.4,9,9,0,0,0,0,0,0,0,0,0,0,7,0,1
2383,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,106,89,17,6,0,1,13,0,11,5,4,0,84,0,0
2384,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1996,1,28,15,13,4,0,0,0,0,0,0,0,0,19,0,0
2385,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,106,105,1,0,0,0,0,1,0,0,0,0,94,0,2
2386,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9,217,201,13,0,0,0,12,0,0,0,0,0,112,3,5
2387,Malik Sellouki,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,0.7,30,28,2,0,0,0,6,1,1,1,0,0,18,0,2
2388,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6,174,108,66,16,0,1,0,0,0,0,0,0,108,0,0
2389,Nélson Semedo,pt POR,DFMF,Wolves,eng Premier League,26,1993,33.1,1976,1620,353,18,1,0,75,331,4,0,3,0,1586,3,57
2390,Léo Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,624,583,40,38,0,12,12,1,1,0,0,0,543,1,10
2391,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,432,387,43,11,0,1,34,5,26,7,9,0,354,2,5
2392,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,877,851,22,16,0,22,27,1,4,2,1,0,663,4,27
2393,Luigi Sepe,it ITA,GK,Parma,it Serie A,29,1991,36,1445,1058,381,107,0,1,0,0,0,0,0,0,1147,6,0
2394,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,609,585,19,11,0,7,3,2,1,0,0,0,455,5,26
2395,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,516,494,20,20,0,8,5,0,0,0,0,0,440,2,7
2396,Femi Seriki,eng ENG,MF,Sheffield Utd,eng Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Ryan Sessegnon,eng ENG,DFFW,Hoffenheim,de Bundesliga,20,2000,17.5,934,776,156,11,1,1,69,145,0,0,0,0,716,2,25
2398,Nils Seufert,de GER,MFFW,Arminia,de Bundesliga,23,1997,3.8,178,168,10,7,0,0,6,1,2,1,1,0,146,0,5
2399,Edgar Sevikyan,ru RUS,MF,Levante,es La Liga,18,2001,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
2400,Stephan El Shaarawy,it ITA,MFFW,Roma,it Serie A,27,1992,6.4,240,234,6,2,2,2,10,4,0,0,0,0,186,0,9
2401,Jamie Shackleton,eng ENG,MFDF,Leeds United,eng Premier League,20,1999,5.1,214,193,20,1,0,0,2,19,0,0,0,0,191,1,5
2402,Xherdan Shaqiri,ch SUI,MFFW,Liverpool,eng Premier League,28,1991,6.2,428,404,23,1,5,1,22,6,13,8,1,0,361,1,8
2403,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,123,109,11,1,1,0,8,0,0,0,0,0,85,3,6
2404,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,2068,1674,386,27,0,2,189,262,97,49,42,0,1650,8,54
2405,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,1499,1345,150,88,1,48,94,0,48,16,12,12,1092,4,21
2406,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,483,469,13,0,1,0,15,0,0,0,0,0,329,1,22
2407,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1
2408,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1
2409,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22,1853,1513,334,78,2,14,93,220,36,17,17,0,1525,6,17
2411,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,522,504,18,17,0,2,1,0,0,0,0,0,472,0,3
2412,Kaj Sierhuis,nl NED,FWMF,Reims,fr Ligue 1,22,1998,7.2,165,152,10,1,0,1,6,0,0,0,0,0,101,3,5
2413,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,25,24,1,0,0,0,0,1,0,0,0,0,21,0,0
2414,Gylfi Sigurðsson,is ISL,MFFW,Everton,eng Premier League,30,1989,25,963,827,130,34,2,1,100,4,60,40,16,2,758,6,19
2415,Luca Siligardi,it ITA,MFFW,Crotone,it Serie A,32,1988,0.5,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1
2416,Luca Siligardi,it ITA,FWMF,Parma,it Serie A,32,1988,0.4,19,17,2,1,0,0,5,0,1,1,0,0,11,0,2
2417,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,948,898,48,44,0,22,9,1,3,1,0,0,822,2,6
2418,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,774,693,77,1,2,1,12,10,0,0,0,0,561,4,18
2419,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,25,1994,22.9,1434,1363,66,14,1,7,32,25,19,2,3,0,1287,5,21
2420,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,1489,1195,292,27,1,5,80,264,0,0,0,0,1177,2,27
2421,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,866,820,35,24,7,3,18,3,6,5,1,0,720,11,16
2422,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,330,300,30,0,1,1,5,2,0,0,0,0,237,0,7
2423,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2424,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,227,183,44,5,0,3,10,39,0,0,0,0,185,0,5
2425,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,347,322,25,21,0,5,0,4,0,0,0,0,290,0,4
2426,Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32,1079,674,397,132,0,0,0,0,0,0,0,0,596,8,1
2427,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,1952,1892,55,51,0,8,3,4,0,0,0,0,1809,5,4
2428,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34,998,647,348,73,0,0,0,0,0,0,0,0,454,3,0
2429,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,851,786,63,20,0,18,6,43,0,0,0,0,699,2,6
2430,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,346,296,49,1,0,1,8,0,0,0,0,0,255,1,14
2431,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,25,1995,25.8,722,642,76,16,1,4,133,13,46,39,5,0,464,4,28
2432,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37,1062,697,365,102,0,2,0,0,0,0,0,0,743,0,0
2433,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
2434,Jóan Símun Edmundsson,fo FRO,FWMF,Arminia,de Bundesliga,29,1991,0.6,13,12,1,0,0,0,1,0,1,0,0,0,8,0,0
2435,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,963,778,185,16,0,5,79,169,0,0,0,0,723,0,19
2436,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,1282,1104,176,9,0,2,33,167,0,0,0,0,1037,2,29
2437,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,1873,1780,84,75,0,13,7,5,0,0,0,0,1508,9,9
2438,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,147,86,58,12,0,1,0,0,0,0,0,0,92,3,0
2439,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32,1006,615,390,119,0,1,0,0,0,0,0,0,711,1,2
2440,Issouf Sissokho,ml MLI,MFDF,Bordeaux,fr Ligue 1,18,2002,0.9,44,44,0,0,0,0,0,0,0,0,0,0,40,0,1
2441,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,1111,1090,16,11,0,16,27,5,0,0,0,0,885,5,24
2442,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,811,758,52,12,0,7,9,40,0,0,0,0,679,1,10
2443,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,282,215,67,7,0,3,15,60,0,0,0,0,201,0,5
2444,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,22,14,8,1,0,0,0,0,0,0,0,0,11,0,0
2445,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,38,38,0,0,0,0,0,0,0,0,0,0,21,0,3
2446,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,1523,1439,81,75,1,11,3,5,1,1,0,0,1316,3,17
2447,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28,959,675,280,49,0,3,0,0,0,0,0,0,747,4,2
2448,Andreas Skov Olsen,dk DEN,FWDF,Bologna,it Serie A,20,1999,13.1,546,505,38,6,0,5,66,5,26,18,2,0,407,3,12
2449,Robert Skov,dk DEN,FWMF,Hoffenheim,de Bundesliga,24,1996,12.9,508,436,70,14,1,15,73,26,30,17,6,0,348,2,22
2450,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,2182,2103,77,59,0,19,4,16,0,0,0,0,2009,2,13
2451,Steven Skrzybski,de GER,FWDF,Schalke 04,de Bundesliga,27,1992,4.7,124,110,13,0,0,1,13,12,0,0,0,0,74,1,7
2452,Petar Škuletić,rs SRB,FWMF,Montpellier,fr Ligue 1,30,1990,2.6,75,68,7,0,0,1,0,1,0,0,0,0,41,0,1
2453,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
2454,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,242,230,11,1,0,0,3,3,0,0,0,0,178,1,6
2455,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,78,78,0,0,0,1,5,0,0,0,0,0,61,0,1
2456,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,684,661,23,18,0,2,1,2,0,0,0,0,620,0,4
2457,Emile Smith Rowe,eng ENG,MFFW,Arsenal,eng Premier League,20,2000,16,746,735,10,5,1,0,17,2,0,0,0,0,648,1,20
2458,Robert Snodgrass,sct SCO,MFFW,West Brom,eng Premier League,32,1987,5.8,141,138,2,0,0,0,8,0,0,0,0,0,107,1,0
2459,Robert Snodgrass,sct SCO,FWMF,West Ham,eng Premier League,32,1987,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2460,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,469,383,85,16,0,2,34,69,0,0,0,0,349,1,8
2461,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,706,525,177,12,0,5,65,164,1,0,1,0,487,4,18
2462,Rubén Sobrino,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,21,21,0,0,1,0,0,0,0,0,0,0,14,0,2
2463,Rubén Sobrino,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,257,249,6,2,0,1,9,1,0,0,0,0,185,2,5
2464,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10,424,417,6,3,0,4,4,0,3,2,0,0,354,1,5
2465,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,201,192,8,0,0,3,17,5,3,0,3,0,148,1,5
2466,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16,349,303,38,1,1,5,11,1,0,0,0,0,206,8,15
2467,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,1579,1358,204,88,2,16,126,5,111,44,37,1,1272,17,19
2468,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,1243,963,275,63,0,6,0,0,0,0,0,0,1017,5,2
2469,Son,es ESP,DFMF,Levante,es La Liga,26,1994,12.3,641,500,141,11,0,4,54,124,5,2,2,0,480,0,21
2470,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,407,337,70,7,1,1,16,63,0,0,0,0,321,0,8
2471,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28,860,517,338,143,0,0,0,0,0,0,0,0,399,5,1
2472,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,1507,1475,23,11,5,6,34,8,0,0,0,0,1222,9,38
2473,Alberto Soro,es ESP,FWMF,Granada,es La Liga,21,1999,4.4,129,120,9,6,0,0,12,0,3,0,3,0,92,0,2
2474,Borna Sosa,hr CRO,DFFW,Stuttgart,de Bundesliga,22,1998,22.7,1281,1026,251,26,0,3,211,181,44,15,21,0,894,4,34
2475,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,938,880,49,4,2,18,48,7,1,0,0,0,656,9,29
